y1,x1_COBYQA,x1_COBYLA,y2,x2_COBYQA,x2_COBYLA,y3,x3_COBYQA,x3_COBYLA,y4,x4_COBYQA,x4_COBYLA,y5,x5_COBYQA,x5_COBYLA,y6,x6_COBYQA,x6_COBYLA,y7,x7_COBYQA,x7_COBYLA,y8,x8_COBYQA,x8_COBYLA,y9,x9_COBYQA,x9_COBYLA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.038461538461538464,0.375,0.0,0.2,0.375,0.0,0.2,0.375,0.0,0.2,0.375,0.0,0.2,0.375,0.0,0.2,0.375,0.0,0.2,0.375,0.0,0.2,0.375,0.0,0.2,0.375
0.005714285714285714,0.038461538461538464,0.375,0.005714285714285714,0.2,0.375,0.005714285714285714,0.2,0.375,0.005714285714285714,0.2,0.375,0.005714285714285714,0.2,0.375,0.005714285714285714,0.2,0.375,0.005714285714285714,0.2,0.375,0.005714285714285714,0.2,0.375,0.005714285714285714,0.2,0.375
0.005714285714285714,0.2,0.5,0.005714285714285714,0.375,0.6666666666666666,0.005714285714285714,0.375,0.6666666666666666,0.005714285714285714,0.375,0.6666666666666666,0.005714285714285714,0.375,0.6666666666666666,0.005714285714285714,0.375,0.6666666666666666,0.005714285714285714,0.375,0.6666666666666666,0.005714285714285714,0.375,0.6666666666666666,0.005714285714285714,0.375,0.6666666666666666
0.011428571428571429,0.2,0.5,0.011428571428571429,0.375,0.6666666666666666,0.011428571428571429,0.375,0.6666666666666666,0.011428571428571429,0.375,0.6666666666666666,0.011428571428571429,0.375,0.6666666666666666,0.011428571428571429,0.375,0.6666666666666666,0.011428571428571429,0.375,0.6666666666666666,0.011428571428571429,0.375,0.6666666666666666,0.011428571428571429,0.375,0.6666666666666666
0.011428571428571429,0.375,0.5,0.011428571428571429,0.6666666666666666,0.6666666666666666,0.011428571428571429,0.6666666666666666,0.6666666666666666,0.011428571428571429,0.6666666666666666,0.6666666666666666,0.011428571428571429,0.6666666666666666,0.6666666666666666,0.011428571428571429,0.6666666666666666,0.6666666666666666,0.011428571428571429,0.6666666666666666,0.6666666666666666,0.011428571428571429,0.6666666666666666,0.6666666666666666,0.011428571428571429,0.6666666666666666,0.6666666666666666
0.017142857142857144,0.375,0.5,0.017142857142857144,0.6666666666666666,0.6666666666666666,0.017142857142857144,0.6666666666666666,0.6666666666666666,0.017142857142857144,0.6666666666666666,0.6666666666666666,0.017142857142857144,0.6666666666666666,0.6666666666666666,0.017142857142857144,0.6666666666666666,0.6666666666666666,0.017142857142857144,0.6666666666666666,0.6666666666666666,0.017142857142857144,0.6666666666666666,0.6666666666666666,0.017142857142857144,0.6666666666666666,0.6666666666666666
0.017142857142857144,0.6666666666666666,0.6666666666666666,0.017142857142857144,0.6666666666666666,0.6666666666666666,0.017142857142857144,0.6666666666666666,0.6666666666666666,0.017142857142857144,0.6666666666666666,0.6666666666666666,0.017142857142857144,1.0,1.0,0.017142857142857144,1.0,1.0,0.017142857142857144,1.0,1.0,0.017142857142857144,1.0,1.0,0.017142857142857144,1.0,1.0
0.022857142857142857,0.6666666666666666,0.6666666666666666,0.022857142857142857,0.6666666666666666,0.6666666666666666,0.022857142857142857,0.6666666666666666,0.6666666666666666,0.022857142857142857,0.6666666666666666,0.6666666666666666,0.022857142857142857,1.0,1.0,0.022857142857142857,1.0,1.0,0.022857142857142857,1.0,1.0,0.022857142857142857,1.0,1.0,0.022857142857142857,1.0,1.0
0.022857142857142857,0.6666666666666666,0.6666666666666666,0.022857142857142857,0.6666666666666666,0.6666666666666666,0.022857142857142857,1.0,1.0,0.022857142857142857,1.0,1.0,0.022857142857142857,1.0,1.0,0.022857142857142857,1.0,1.0,0.022857142857142857,1.5,1.3333333333333333,0.022857142857142857,1.5,1.3333333333333333,0.022857142857142857,1.5,1.3333333333333333
0.02857142857142857,0.6666666666666666,0.6666666666666666,0.02857142857142857,0.6666666666666666,0.6666666666666666,0.02857142857142857,1.0,1.0,0.02857142857142857,1.0,1.0,0.02857142857142857,1.0,1.0,0.02857142857142857,1.0,1.0,0.02857142857142857,1.5,1.3333333333333333,0.02857142857142857,1.5,1.3333333333333333,0.02857142857142857,1.5,1.3333333333333333
0.02857142857142857,0.6666666666666666,0.6666666666666666,0.02857142857142857,1.0,1.0,0.02857142857142857,1.0,1.0,0.02857142857142857,1.0,1.0,0.02857142857142857,1.4,1.3333333333333333,0.02857142857142857,1.5,1.3333333333333333,0.02857142857142857,1.5,1.5,0.02857142857142857,1.5,1.5,0.02857142857142857,1.5,1.5
0.03428571428571429,0.6666666666666666,0.6666666666666666,0.03428571428571429,1.0,1.0,0.03428571428571429,1.0,1.0,0.03428571428571429,1.0,1.0,0.03428571428571429,1.4,1.3333333333333333,0.03428571428571429,1.5,1.3333333333333333,0.03428571428571429,1.5,1.5,0.03428571428571429,1.5,1.5,0.03428571428571429,1.5,1.5
0.03428571428571429,0.6666666666666666,0.6666666666666666,0.03428571428571429,1.0,1.0,0.03428571428571429,1.0,1.0,0.03428571428571429,1.0,1.0,0.03428571428571429,1.5,1.5,0.03428571428571429,1.5,1.5,0.03428571428571429,2.0,1.5,0.03428571428571429,2.0,1.5,0.03428571428571429,2.0,1.5
0.04,0.6666666666666666,0.6666666666666666,0.04,1.0,1.0,0.04,1.0,1.0,0.04,1.0,1.0,0.04,1.5,1.5,0.04,1.5,1.5,0.04,2.0,1.5,0.04,2.0,1.5,0.04,2.0,1.5
0.04,0.6666666666666666,0.6666666666666666,0.04,1.0,1.0,0.04,1.4,1.0,0.04,1.4,1.25,0.04,1.5,1.5,0.04,2.0,1.5,0.04,2.0,1.75,0.04,2.0,1.75,0.04,2.0,1.75
0.045714285714285714,0.6666666666666666,0.6666666666666666,0.045714285714285714,1.0,1.0,0.045714285714285714,1.4,1.0,0.045714285714285714,1.4,1.25,0.045714285714285714,1.5,1.5,0.045714285714285714,2.0,1.5,0.045714285714285714,2.0,1.75,0.045714285714285714,2.0,1.75,0.045714285714285714,2.0,1.75
0.045714285714285714,1.0,0.7142857142857143,0.045714285714285714,1.0,1.0,0.045714285714285714,1.5,1.1568627450980393,0.045714285714285714,1.5,1.3333333333333333,0.045714285714285714,2.0,1.6666666666666667,0.045714285714285714,2.0,1.75,0.045714285714285714,2.0,2.0,0.045714285714285714,2.0,2.0,0.045714285714285714,2.0,2.0
0.05142857142857143,1.0,0.7142857142857143,0.05142857142857143,1.0,1.0,0.05142857142857143,1.5,1.1568627450980393,0.05142857142857143,1.5,1.3333333333333333,0.05142857142857143,2.0,1.6666666666666667,0.05142857142857143,2.0,1.75,0.05142857142857143,2.0,2.0,0.05142857142857143,2.0,2.0,0.05142857142857143,2.0,2.0
0.05142857142857143,1.0,0.7142857142857143,0.05142857142857143,1.4,1.1111111111111112,0.05142857142857143,1.5,1.25,0.05142857142857143,1.5,1.3333333333333333,0.05142857142857143,2.0,1.75,0.05142857142857143,2.0,2.0,0.05142857142857143,2.0784313725490198,2.196078431372549,0.05142857142857143,2.0784313725490198,2.196078431372549,0.05142857142857143,2.0784313725490198,2.6666666666666665
0.05714285714285714,1.0,0.7142857142857143,0.05714285714285714,1.4,1.1111111111111112,0.05714285714285714,1.5,1.25,0.05714285714285714,1.5,1.3333333333333333,0.05714285714285714,2.0,1.75,0.05714285714285714,2.0,2.0,0.05714285714285714,2.0784313725490198,2.196078431372549,0.05714285714285714,2.0784313725490198,2.196078431372549,0.05714285714285714,2.0784313725490198,2.6666666666666665
0.05714285714285714,1.0,1.0,0.05714285714285714,1.4,1.1111111111111112,0.05714285714285714,1.6666666666666667,1.3333333333333333,0.05714285714285714,1.6666666666666667,1.5,0.05714285714285714,2.0,2.0,0.05714285714285714,2.0784313725490198,2.196078431372549,0.05714285714285714,2.111111111111111,2.6666666666666665,0.05714285714285714,2.111111111111111,2.6666666666666665,0.05714285714285714,2.111111111111111,2.6666666666666665
0.06285714285714286,1.0,1.0,0.06285714285714286,1.4,1.1111111111111112,0.06285714285714286,1.6666666666666667,1.3333333333333333,0.06285714285714286,1.6666666666666667,1.5,0.06285714285714286,2.0,2.0,0.06285714285714286,2.0784313725490198,2.196078431372549,0.06285714285714286,2.111111111111111,2.6666666666666665,0.06285714285714286,2.111111111111111,2.6666666666666665,0.06285714285714286,2.111111111111111,2.6666666666666665
0.06285714285714286,1.0,1.0,0.06285714285714286,1.5,1.1176470588235294,0.06285714285714286,1.6666666666666667,1.3333333333333333,0.06285714285714286,1.75,1.5,0.06285714285714286,2.0,2.0,0.06285714285714286,2.111111111111111,2.6666666666666665,0.06285714285714286,2.176470588235294,2.6666666666666665,0.06285714285714286,2.176470588235294,2.6666666666666665,0.06285714285714286,2.176470588235294,4.5
0.06857142857142857,1.0,1.0,0.06857142857142857,1.5,1.1176470588235294,0.06857142857142857,1.6666666666666667,1.3333333333333333,0.06857142857142857,1.75,1.5,0.06857142857142857,2.0,2.0,0.06857142857142857,2.111111111111111,2.6666666666666665,0.06857142857142857,2.176470588235294,2.6666666666666665,0.06857142857142857,2.176470588235294,2.6666666666666665,0.06857142857142857,2.176470588235294,4.5
0.06857142857142857,1.3333333333333333,1.0,0.06857142857142857,1.5,1.25,0.06857142857142857,1.6666666666666667,1.3333333333333333,0.06857142857142857,2.0,1.6666666666666667,0.06857142857142857,2.0784313725490198,2.176470588235294,0.06857142857142857,2.176470588235294,2.6666666666666665,0.06857142857142857,2.176470588235294,4.333333333333333,0.06857142857142857,2.176470588235294,4.5,0.06857142857142857,2.176470588235294,6.0
0.07428571428571429,1.3333333333333333,1.0,0.07428571428571429,1.5,1.25,0.07428571428571429,1.6666666666666667,1.3333333333333333,0.07428571428571429,2.0,1.6666666666666667,0.07428571428571429,2.0784313725490198,2.176470588235294,0.07428571428571429,2.176470588235294,2.6666666666666665,0.07428571428571429,2.176470588235294,4.333333333333333,0.07428571428571429,2.176470588235294,4.5,0.07428571428571429,2.176470588235294,6.0
0.07428571428571429,1.4,1.0,0.07428571428571429,1.6666666666666667,1.25,0.07428571428571429,1.75,1.5,0.07428571428571429,2.0,1.75,0.07428571428571429,2.0980392156862746,2.3333333333333335,0.07428571428571429,2.176470588235294,3.0,0.07428571428571429,2.196078431372549,4.5,0.07428571428571429,2.196078431372549,5.75,0.07428571428571429,2.196078431372549,6.666666666666667
